ts,setup,bounded_probe,probe_depth,reclaim,shape,no_lower_acceptance,aggression_failure,buyer_response,participation,spread_ok,delta_pct_rank,l1_bid_support,qualified,day,no_higher_acceptance,seller_response,l1_ask_support
1710138000000,VAL_REJECTION_LONG,False,383.1999999999971,False,True,False,False,True,True,True,0.8,False,False,2024-03-11,,,
1710138000000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.8,,False,2024-03-11,True,False,False
1710138300000,VAL_REJECTION_LONG,False,356.5,False,False,False,False,True,False,True,0.26666666666666666,False,False,2024-03-11,,,
1710138300000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.26666666666666666,,False,2024-03-11,True,True,False
1710138600000,VAL_REJECTION_LONG,False,452.3999999999942,False,False,False,False,False,True,True,0.2833333333333333,False,False,2024-03-11,,,
1710138600000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.2833333333333333,,False,2024-03-11,True,True,False
1710138900000,VAL_REJECTION_LONG,False,452.1000000000058,False,False,False,False,False,False,True,0.36666666666666664,False,False,2024-03-11,,,
1710138900000,VAH_REJECTION_SHORT,False,0.0,False,True,,False,,False,True,0.36666666666666664,,False,2024-03-11,True,True,False
1710139200000,VAL_REJECTION_LONG,False,432.5,False,False,False,False,True,True,True,0.7166666666666667,False,False,2024-03-11,,,
1710139200000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.7166666666666667,,False,2024-03-11,True,True,False
1710139500000,VAL_REJECTION_LONG,False,302.3999999999942,False,True,False,False,True,True,True,0.7166666666666667,False,False,2024-03-11,,,
1710139500000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.7166666666666667,,False,2024-03-11,True,False,False
1710139800000,VAL_REJECTION_LONG,False,202.8000000000029,True,False,False,False,True,True,True,0.9166666666666666,False,False,2024-03-11,,,
1710139800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.9166666666666666,,False,2024-03-11,True,False,False
1710140100000,VAL_REJECTION_LONG,False,0.0,True,False,False,False,True,True,True,0.7666666666666667,False,False,2024-03-11,,,
1710140100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.7666666666666667,,False,2024-03-11,True,False,False
1710140400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.6333333333333333,False,False,2024-03-11,,,
1710140400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.6333333333333333,,False,2024-03-11,False,False,False
1710140700000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,True,True,0.5666666666666667,False,False,2024-03-11,,,
1710140700000,VAH_REJECTION_SHORT,True,162.10000000000582,True,False,,False,,True,True,0.5666666666666667,,False,2024-03-11,True,False,False
1710141000000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.6166666666666667,False,False,2024-03-11,,,
1710141000000,VAH_REJECTION_SHORT,False,884.3000000000029,False,False,,False,,True,True,0.6166666666666667,,False,2024-03-11,True,False,False
1710141300000,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,True,True,0.3333333333333333,False,False,2024-03-11,,,
1710141300000,VAH_REJECTION_SHORT,False,869.3000000000029,False,False,,False,,True,True,0.3333333333333333,,False,2024-03-11,False,True,False
1710141600000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.65,False,False,2024-03-11,,,
1710141600000,VAH_REJECTION_SHORT,False,921.1000000000058,False,False,,False,,True,True,0.65,,False,2024-03-11,False,False,False
1710141900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.5,False,False,2024-03-11,,,
1710141900000,VAH_REJECTION_SHORT,False,1024.300000000003,False,False,,False,,True,True,0.5,,False,2024-03-11,False,True,False
1710142200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.6666666666666666,False,False,2024-03-11,,,
1710142200000,VAH_REJECTION_SHORT,False,1269.4000000000087,False,False,,False,,True,True,0.6666666666666666,,False,2024-03-11,False,False,False
1710142500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.5166666666666667,False,False,2024-03-11,,,
1710142500000,VAH_REJECTION_SHORT,False,1507.1000000000058,False,False,,False,,True,True,0.5166666666666667,,False,2024-03-11,False,False,False
1710142800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.2833333333333333,False,False,2024-03-11,,,
1710142800000,VAH_REJECTION_SHORT,False,1562.0,False,False,,False,,True,True,0.2833333333333333,,False,2024-03-11,False,True,False
1710143100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.65,False,False,2024-03-11,,,
1710143100000,VAH_REJECTION_SHORT,False,1524.300000000003,False,False,,False,,True,True,0.65,,False,2024-03-11,False,True,False
1710143400000,VAL_REJECTION_LONG,False,0.0,False,False,True,True,False,False,True,0.2833333333333333,False,False,2024-03-11,,,
1710143400000,VAH_REJECTION_SHORT,False,1491.800000000003,False,False,,False,,False,True,0.2833333333333333,,False,2024-03-11,False,True,False
1710143700000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.43333333333333335,False,False,2024-03-11,,,
1710143700000,VAH_REJECTION_SHORT,False,1374.6000000000058,False,False,,False,,False,True,0.43333333333333335,,False,2024-03-11,False,False,False
1710144000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.5166666666666667,False,False,2024-03-11,,,
1710144000000,VAH_REJECTION_SHORT,False,1815.1000000000058,False,False,,False,,True,True,0.5166666666666667,,False,2024-03-11,False,True,False
1710144300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.25,False,False,2024-03-11,,,
1710144300000,VAH_REJECTION_SHORT,False,1641.1000000000058,False,False,,True,,False,True,0.25,,False,2024-03-11,False,True,False
1710144600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.43333333333333335,False,False,2024-03-11,,,
1710144600000,VAH_REJECTION_SHORT,False,1614.0,False,False,,True,,False,True,0.43333333333333335,,False,2024-03-11,False,True,False
1710144900000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.43333333333333335,False,False,2024-03-11,,,
1710144900000,VAH_REJECTION_SHORT,False,1618.9000000000087,False,False,,True,,False,True,0.43333333333333335,,False,2024-03-11,False,True,False
1710145200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.8333333333333334,False,False,2024-03-11,,,
1710145200000,VAH_REJECTION_SHORT,False,1907.300000000003,False,False,,True,,False,True,0.8333333333333334,,False,2024-03-11,False,False,False
1710145500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.4166666666666667,False,False,2024-03-11,,,
1710145500000,VAH_REJECTION_SHORT,False,1904.300000000003,False,True,,True,,False,True,0.4166666666666667,,False,2024-03-11,False,False,False
1710145800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.08333333333333333,False,False,2024-03-11,,,
1710145800000,VAH_REJECTION_SHORT,False,1819.4000000000087,False,True,,True,,False,True,0.08333333333333333,,False,2024-03-11,False,True,False
1710146100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.8333333333333334,False,False,2024-03-11,,,
1710146100000,VAH_REJECTION_SHORT,False,1628.300000000003,False,False,,True,,False,True,0.8333333333333334,,False,2024-03-11,False,True,False
1710146400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.43333333333333335,False,False,2024-03-11,,,
1710146400000,VAH_REJECTION_SHORT,False,1553.4000000000087,False,False,,True,,False,True,0.43333333333333335,,False,2024-03-11,False,True,False
1710146700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.55,False,False,2024-03-11,,,
1710146700000,VAH_REJECTION_SHORT,False,1524.300000000003,False,True,,False,,False,True,0.55,,False,2024-03-11,False,False,False
1710147000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.7166666666666667,False,False,2024-03-11,,,
1710147000000,VAH_REJECTION_SHORT,False,1471.6000000000058,False,False,,False,,False,True,0.7166666666666667,,False,2024-03-11,False,False,False
1710147300000,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,0.2833333333333333,False,False,2024-03-11,,,
1710147300000,VAH_REJECTION_SHORT,False,1497.199999999997,False,False,,False,,False,True,0.2833333333333333,,False,2024-03-11,False,True,False
1710147600000,VAL_REJECTION_LONG,False,0.0,False,False,True,True,True,False,True,0.7833333333333333,False,False,2024-03-11,,,
1710147600000,VAH_REJECTION_SHORT,False,1479.1000000000058,False,False,,False,,False,True,0.7833333333333333,,False,2024-03-11,False,False,False
1710147900000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,0.7166666666666667,False,False,2024-03-11,,,
1710147900000,VAH_REJECTION_SHORT,False,1559.1000000000058,False,False,,False,,False,True,0.7166666666666667,,False,2024-03-11,False,False,False
1710148200000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,False,True,0.85,False,False,2024-03-11,,,
1710148200000,VAH_REJECTION_SHORT,False,1644.300000000003,False,False,,False,,False,True,0.85,,False,2024-03-11,False,False,False
1710148500000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.5833333333333334,False,False,2024-03-11,,,
1710148500000,VAH_REJECTION_SHORT,False,1724.300000000003,False,False,,False,,False,True,0.5833333333333334,,False,2024-03-11,False,False,False
1710148800000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.5166666666666667,False,False,2024-03-11,,,
1710148800000,VAH_REJECTION_SHORT,False,1784.9000000000087,False,False,,False,,False,True,0.5166666666666667,,False,2024-03-11,False,False,False
1710149100000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,False,False,True,0.3333333333333333,False,False,2024-03-11,,,
1710149100000,VAH_REJECTION_SHORT,False,1824.300000000003,False,False,,False,,False,True,0.3333333333333333,,False,2024-03-11,False,True,False
1710149400000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,True,True,0.5333333333333333,False,False,2024-03-11,,,
1710149400000,VAH_REJECTION_SHORT,False,1917.300000000003,False,False,,False,,True,True,0.5333333333333333,,False,2024-03-11,False,True,False
1710149700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.2,False,False,2024-03-11,,,
1710149700000,VAH_REJECTION_SHORT,False,1988.699999999997,False,True,,False,,True,True,0.2,,False,2024-03-11,False,True,False
1710150000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.35,False,False,2024-03-11,,,
1710150000000,VAH_REJECTION_SHORT,False,1765.800000000003,False,True,,False,,False,True,0.35,,False,2024-03-11,False,True,False
1710150300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.7833333333333333,False,False,2024-03-11,,,
1710150300000,VAH_REJECTION_SHORT,False,1824.300000000003,False,False,,False,,False,True,0.7833333333333333,,False,2024-03-11,False,True,False
1710150600000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.36666666666666664,False,False,2024-03-11,,,
1710150600000,VAH_REJECTION_SHORT,False,1879.300000000003,False,False,,True,,False,True,0.36666666666666664,,False,2024-03-11,False,True,False
1710150900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.5666666666666667,False,False,2024-03-11,,,
1710150900000,VAH_REJECTION_SHORT,False,1999.199999999997,False,False,,True,,True,True,0.5666666666666667,,False,2024-03-11,False,False,False
1710151200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.08333333333333333,False,False,2024-03-11,,,
1710151200000,VAH_REJECTION_SHORT,False,1940.699999999997,False,False,,True,,False,True,0.08333333333333333,,False,2024-03-11,False,True,False
1710151500000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,False,False,True,0.36666666666666664,False,False,2024-03-11,,,
1710151500000,VAH_REJECTION_SHORT,False,1874.300000000003,False,False,,True,,False,True,0.36666666666666664,,False,2024-03-11,False,True,False
1710151800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.9666666666666667,False,False,2024-03-11,,,
1710151800000,VAH_REJECTION_SHORT,False,2012.300000000003,False,True,,True,,True,True,0.9666666666666667,,False,2024-03-11,False,False,False
1710152100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.55,False,False,2024-03-11,,,
1710152100000,VAH_REJECTION_SHORT,False,1941.4000000000087,False,False,,True,,False,True,0.55,,False,2024-03-11,False,False,False
1710152400000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.45,False,False,2024-03-11,,,
1710152400000,VAH_REJECTION_SHORT,False,1981.9000000000087,False,False,,True,,False,True,0.45,,False,2024-03-11,False,False,False
1710152700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.48333333333333334,False,False,2024-03-11,,,
1710152700000,VAH_REJECTION_SHORT,False,1932.0,False,False,,True,,False,True,0.48333333333333334,,False,2024-03-11,False,True,False
1710153000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.03333333333333333,False,False,2024-03-11,,,
1710153000000,VAH_REJECTION_SHORT,False,1887.699999999997,False,True,,False,,False,True,0.03333333333333333,,False,2024-03-11,False,True,False
1710153300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.31666666666666665,False,False,2024-03-11,,,
1710153300000,VAH_REJECTION_SHORT,False,1874.300000000003,False,True,,False,,False,True,0.31666666666666665,,False,2024-03-11,False,True,False
1710153600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.23333333333333334,False,False,2024-03-11,,,
1710153600000,VAH_REJECTION_SHORT,False,1807.4000000000087,False,False,,False,,False,True,0.23333333333333334,,False,2024-03-11,False,True,False
1710153900000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.36666666666666664,False,False,2024-03-11,,,
1710153900000,VAH_REJECTION_SHORT,False,1821.699999999997,False,False,,False,,False,True,0.36666666666666664,,False,2024-03-11,False,True,False
1710154200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.55,False,False,2024-03-11,,,
1710154200000,VAH_REJECTION_SHORT,False,1888.800000000003,False,True,,False,,False,True,0.55,,False,2024-03-11,False,True,False
1710154500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.016666666666666666,False,False,2024-03-11,,,
1710154500000,VAH_REJECTION_SHORT,False,1771.1000000000058,False,True,,False,,True,True,0.016666666666666666,,False,2024-03-11,False,True,False
1710154800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.8666666666666667,False,False,2024-03-11,,,
1710154800000,VAH_REJECTION_SHORT,False,1793.300000000003,False,False,,False,,True,True,0.8666666666666667,,False,2024-03-11,False,True,False
1710155100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.06666666666666667,False,False,2024-03-11,,,
1710155100000,VAH_REJECTION_SHORT,False,1800.800000000003,False,True,,False,,False,True,0.06666666666666667,,False,2024-03-11,False,True,False
1710155400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.7833333333333333,False,False,2024-03-11,,,
1710155400000,VAH_REJECTION_SHORT,False,1798.300000000003,False,False,,False,,False,True,0.7833333333333333,,False,2024-03-11,False,False,False
1710155700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.7333333333333333,False,False,2024-03-11,,,
1710155700000,VAH_REJECTION_SHORT,False,1913.800000000003,False,False,,False,,True,True,0.7333333333333333,,False,2024-03-11,False,False,False
1710156000000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.48333333333333334,False,False,2024-03-11,,,
1710156000000,VAH_REJECTION_SHORT,False,1900.0,False,False,,False,,False,True,0.48333333333333334,,False,2024-03-11,False,False,False
1710156300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.13333333333333333,False,False,2024-03-11,,,
1710156300000,VAH_REJECTION_SHORT,False,1894.300000000003,False,False,,True,,False,True,0.13333333333333333,,False,2024-03-11,False,True,False
1710156600000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,False,False,True,0.5,False,False,2024-03-11,,,
1710156600000,VAH_REJECTION_SHORT,False,1781.0,False,False,,True,,False,True,0.5,,False,2024-03-11,False,True,False
1710156900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.9,False,False,2024-03-11,,,
1710156900000,VAH_REJECTION_SHORT,False,1974.300000000003,False,False,,True,,True,True,0.9,,False,2024-03-11,False,False,False
1710157200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.9333333333333333,False,False,2024-03-11,,,
1710157200000,VAH_REJECTION_SHORT,False,2273.300000000003,False,False,,False,,True,True,0.9333333333333333,,False,2024-03-11,False,False,False
1710157500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.48333333333333334,False,False,2024-03-11,,,
1710157500000,VAH_REJECTION_SHORT,False,2370.600000000006,False,False,,False,,True,True,0.48333333333333334,,False,2024-03-11,False,False,False
1710157800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.03333333333333333,False,False,2024-03-11,,,
1710157800000,VAH_REJECTION_SHORT,False,2354.300000000003,False,False,,False,,True,True,0.03333333333333333,,False,2024-03-11,False,True,False
1710158100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.4166666666666667,False,False,2024-03-11,,,
1710158100000,VAH_REJECTION_SHORT,False,1855.9000000000087,False,False,,False,,True,True,0.4166666666666667,,False,2024-03-11,False,True,False
1710158400000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.8166666666666667,False,False,2024-03-11,,,
1710158400000,VAH_REJECTION_SHORT,False,1833.0,False,False,,False,,True,True,0.8166666666666667,,False,2024-03-11,False,True,False
1710158700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.5833333333333334,False,False,2024-03-11,,,
1710158700000,VAH_REJECTION_SHORT,False,1888.9000000000087,False,True,,False,,True,True,0.5833333333333334,,False,2024-03-11,False,False,False
1710159000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.6333333333333333,False,False,2024-03-11,,,
1710159000000,VAH_REJECTION_SHORT,False,1769.699999999997,False,False,,True,,True,True,0.6333333333333333,,False,2024-03-11,False,False,False
1710159300000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,True,True,0.45,False,False,2024-03-11,,,
1710159300000,VAH_REJECTION_SHORT,False,1759.800000000003,False,False,,False,,True,True,0.45,,False,2024-03-11,False,False,False
1710159600000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.75,False,False,2024-03-11,,,
1710159600000,VAH_REJECTION_SHORT,False,1824.6000000000058,False,False,,False,,False,True,0.75,,False,2024-03-11,False,False,False
1710159900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-11,,,
1710159900000,VAH_REJECTION_SHORT,False,2116.300000000003,False,False,,False,,True,True,1.0,,False,2024-03-11,False,False,False
1710160200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.7166666666666667,False,False,2024-03-11,,,
1710160200000,VAH_REJECTION_SHORT,False,2265.699999999997,False,False,,False,,True,True,0.7166666666666667,,False,2024-03-11,False,False,False
1710160500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.15,False,False,2024-03-11,,,
1710160500000,VAH_REJECTION_SHORT,False,2318.5,False,True,,False,,True,True,0.15,,False,2024-03-11,False,True,False
1710160800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.18333333333333332,False,False,2024-03-11,,,
1710160800000,VAH_REJECTION_SHORT,False,2224.300000000003,False,True,,False,,True,True,0.18333333333333332,,False,2024-03-11,False,True,False
1710161100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.08333333333333333,False,False,2024-03-11,,,
1710161100000,VAH_REJECTION_SHORT,False,2194.300000000003,False,True,,False,,False,True,0.08333333333333333,,False,2024-03-11,False,True,False
1710161400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.8166666666666667,False,False,2024-03-11,,,
1710161400000,VAH_REJECTION_SHORT,False,2253.0,False,False,,False,,False,True,0.8166666666666667,,False,2024-03-11,False,True,False
1710161700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.38333333333333336,False,False,2024-03-11,,,
1710161700000,VAH_REJECTION_SHORT,False,2183.300000000003,False,False,,False,,False,True,0.38333333333333336,,False,2024-03-11,False,True,False
1710162000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.25,False,False,2024-03-11,,,
1710162000000,VAH_REJECTION_SHORT,False,2090.300000000003,False,False,,True,,False,True,0.25,,False,2024-03-11,False,True,False
1710162300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.4,False,False,2024-03-11,,,
1710162300000,VAH_REJECTION_SHORT,False,2053.5,False,True,,False,,False,True,0.4,,False,2024-03-11,False,True,False
1710162600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,False,True,0.6166666666666667,False,False,2024-03-11,,,
1710162600000,VAH_REJECTION_SHORT,False,2118.0,False,False,,False,,False,True,0.6166666666666667,,False,2024-03-11,False,True,False
1710162900000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.9,False,False,2024-03-11,,,
1710162900000,VAH_REJECTION_SHORT,False,2222.600000000006,False,False,,False,,False,True,0.9,,False,2024-03-11,False,False,False
1710163200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.8666666666666667,False,False,2024-03-11,,,
1710163200000,VAH_REJECTION_SHORT,False,2522.600000000006,False,False,,False,,True,True,0.8666666666666667,,False,2024-03-11,False,False,False
1710163500000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.18333333333333332,False,False,2024-03-11,,,
1710163500000,VAH_REJECTION_SHORT,False,2507.300000000003,False,False,,False,,True,True,0.18333333333333332,,False,2024-03-11,False,True,False
1710163800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.25,False,False,2024-03-11,,,
1710163800000,VAH_REJECTION_SHORT,False,2404.600000000006,False,True,,False,,True,True,0.25,,False,2024-03-11,False,True,False
1710164100000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.65,False,False,2024-03-11,,,
1710164100000,VAH_REJECTION_SHORT,False,2391.9000000000087,False,True,,False,,True,True,0.65,,False,2024-03-11,False,True,False
1710164400000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.16666666666666666,False,False,2024-03-11,,,
1710164400000,VAH_REJECTION_SHORT,False,2261.9000000000087,False,False,,False,,True,True,0.16666666666666666,,False,2024-03-11,False,True,False
1710164700000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.5833333333333334,False,False,2024-03-11,,,
1710164700000,VAH_REJECTION_SHORT,False,2047.699999999997,False,True,,False,,True,True,0.5833333333333334,,False,2024-03-11,False,True,False
1710165000000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,False,True,True,0.45,False,False,2024-03-11,,,
1710165000000,VAH_REJECTION_SHORT,False,1873.9000000000087,False,False,,False,,True,True,0.45,,False,2024-03-11,False,True,False
1710165300000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.7666666666666667,False,False,2024-03-11,,,
1710165300000,VAH_REJECTION_SHORT,False,1753.800000000003,False,True,,True,,True,True,0.7666666666666667,,False,2024-03-11,False,False,False
1710165600000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,False,True,0.6833333333333333,False,False,2024-03-11,,,
1710165600000,VAH_REJECTION_SHORT,False,1871.9000000000087,False,False,,False,,False,True,0.6833333333333333,,False,2024-03-11,False,False,False
1710165900000,VAL_REJECTION_LONG,False,0.0,False,True,True,False,True,False,True,0.8,False,False,2024-03-11,,,
1710165900000,VAH_REJECTION_SHORT,False,1946.800000000003,False,False,,False,,False,True,0.8,,False,2024-03-11,False,False,False
1710166200000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,1.0,False,False,2024-03-11,,,
1710166200000,VAH_REJECTION_SHORT,False,2430.4000000000087,False,False,,False,,True,True,1.0,,False,2024-03-11,False,False,False
1710166500000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,0.11666666666666667,False,False,2024-03-11,,,
1710166500000,VAH_REJECTION_SHORT,False,2424.0,False,False,,False,,True,True,0.11666666666666667,,False,2024-03-11,False,True,False
1710166800000,VAL_REJECTION_LONG,False,0.0,False,False,True,False,True,True,True,0.2833333333333333,False,False,2024-03-11,,,
1710166800000,VAH_REJECTION_SHORT,False,2474.300000000003,False,True,,False,,True,True,0.2833333333333333,,False,2024-03-11,False,True,False
